sentence1	sentence2	label
Two economists at Virginia Commonwealth University -- yes , here are the economists again , but this time making a more plausible argument -- studied millions of auto-accident claims filed between 1989 and 1993 .	Two qualified researchers looked into vehicular accident insurance claims .	neutral
[ W ] e have a book worthy of its subject -- graceful , astonishingly well researched , yet imbued with a sense of flow that is rarely achieved at this level of scholarship , says Daphne Merkin in the New York Times Book Review . ( See Sarah Kerr 's review in Slate . )	The woman did not recommend anyone read the book .	contradiction
Snap Judgment	Judgments take a long time to make .	contradiction
The entire setup has an anti-competitive , anti-entrepreneurial flavor that rewards political lobbying rather than good business practices .	The setup rewards good business practices .	contradiction
Now they 're telling mothers to deny food to infants all night long once the kids are a few months old .	Infants are allowed to feed at night during their first months .	contradiction
It is at the moment of maximum audience susceptibility that we hear , for the first time , that the woman was fired not because of her gender but because of her sexual preference .	We heard right then that the woman was actually fired for her sexual preferences .	entailment
Or just a philosophy of any weapon to hand ?	They go with any weapon that they can find in the cave .	neutral
In the original , Reich is set up by his host and then ambushed by a hostile questioner named John , and when he tries to answer with an eloquent Mr. Smith speech ( My fist is clenched .	Reich 's host is out to get him .	entailment
It will be held in the Maryland woods , and the telecast will consist of jittery footage of the contestants ' slow descent into madness as they are systematically stalked and disappeared/disqualified by Bob Barker .	The show will be held in the woods of Maryland .	entailment
One bakes Flipper .	Three baked flipper .	contradiction
The crucial part of that world is the home where parents relate to children .	Whether parents relate to children is irrelevant to that world .	contradiction
Much of Among Giants affords an agreeable blend of the gritty and the synthetic , and the two main actors are a treat .	Much Among Giants is a movie .	neutral
In my Crossfire days , I was patronized even by Sam Donaldson .	I was never on Crossfire .	contradiction
According to Jane Langmuir , director of the project , water and heat come together and create a totally new appliance .	Jane Langmuir says that water and heat combine into a new mechanism .	entailment
The political cleansing that did not happen through the impeachment process leaves Clinton with a great and serious burden .	Political cleansing did not happen .	entailment
Both were run by editors ( Paul Williams , Jann Wenner ) who saw rock stars as modern poets and voices of their generation .	The editors who run them had no respect for rock stars .	contradiction
Fast forward to 1994 and beyond .	Stay in 1993 .	contradiction
Melatonin	It contains melatonin .	neutral
In the other bracket , the Broncos beat the New York Jets .	The Broncos are a better team .	neutral
Perhaps tax reform does n't appeal to the new spiritualized side of Bradley .	Bradley is a pastor now .	neutral
The media focused on Liggett 's admissions of the obvious -- that cigarettes are addictive and cause cancer and heart disease -- and its agreement to pay the states a quarter of its ( relatively small ) pretax profits for the next 25 years .	The media reported on Lingett 's admission that cigarettes cause cancer in all users .	neutral
Last year , Arafat cracked down on Hamas after a string of bombings in Tel Aviv and Jerusalem , arresting more than 1,200 suspected terrorists , destroying Hamas safe houses , and confiscating its weapons caches .	Arafat later released 500 of the suspected terrorists .	neutral
