sentence1	sentence2	label
Try a selection at the Whisky Heritage Centre ( they have over 100 for you to sample ) , where you can then buy a bottle or two of your personal favorite in the shop or in stores around the city .	There are at least 100 things to sample at Whisky Heritage Centre .	entailment
The inspired centuries-old design sense of the Italians has turned their country into a delightful emporium of style and elegance for the foreign visitor .	The Italians have the best design sense in the world .	neutral
He was born Siddhartha Gautama in a grove of sal trees at Lumbini ( just across the Nepalese border ) around the year 566 b.c .	Siddhartha Gautama was born in a tree grove .	entailment
Silverwork and Pewter	Silverwork is more important than Pewter .	neutral
Very often the emperor was only a minor , so that the Fujiwara patriarch acted as regent .	It was not possible to be an emperor unless you were at least 18 .	contradiction
It 's an interesting account of the violent history of modern Israel , and ends in the Scafeld Room where nine Jews were executed .	It 's tells the story of Israel 's peaceful ancient history and ends in the Scafelf Room where Moses was buried .	contradiction
France knew a good thing when she seized one , but then so did Britain .	France knew this was a good place to stay .	neutral
Hardly catering to locals , Universal Citys Cityalk attempts to snag tourist dollars with its extensive collection of retail wonders , including magic shops , toy stores , sports shops , and a host of science fiction memorabilia .	Some locals do , however , frequent the sports shops .	neutral
Their supplies scarce , their harvest meager , and their spirit broken , they abandoned the fort in 1858 .	They abandoned their fort after a zombie outbreak .	neutral
In April 1453 the Sultan 's armies massed outside the city walls , outnumbering the Byzantines ten to one .	There were ten times as many of the Sultan 's armies than Byzantines .	entailment
Local residents will tell you where to find them .	You 'll need to buy a map in advance of arrival to find them .	contradiction
The route passes in sight of two uninhabited Es Vedr ? , which hovers like an apparition on the horizon off to the west , and Espalmador , which is popular with yachtsmen for its white-sand beach .	Espalmador is popular with yachtsmen for it 's white sand beach .	entailment
Named after the city gentleman and infamous burglar , it is one of the best-known pubs in the city .	The pub was named after a British Prime Minister .	contradiction
The museum is open from 9am to 1pm and 2 to 5pm Monday to Friday ( with audio-visual shows in the afternoon ) , and on Saturday mornings .	The museum is not open on Sunday , either in the morning or the afternoon .	entailment
The entrance is also home to several sculptures , including one of Carlyle , the gallery 's founding father .	The entrance is also the home of several pieces of art including the Carlyle sculpture .	entailment
There are slave irons , traditional island costumes , and an interesting French map of 1778 showing the theatre de la guerre ( theater of war ) between the Americans and the British .	The French map of 1778 shows the theater of war between the British and Americans .	entailment
In the small marina you can eat while surrounded by expensive boats .	Everyone in the small marina owns a boat .	neutral
The rock has a soft texture and can be bought in a variety of shapes .	The rock is harder than most types of rock .	contradiction
It was the heyday of the brilliant but lethal Spanish-Italian lecherous Rodrigo , who became Pope Alexander VI , and treacherous son Cesare , who stopped at nothing to control and expand the papal lands .	Rodrigo was intent on spreading the Christian faith .	neutral
From Port-Louis all the way down Grande Terre 's west coast to Pointe Pitre there extend vast mangrove swamps .	There 's a swath of mangrove swaps from Port-Louis to Pointe Pitre .	entailment
Bars with views and live music include Sky Lounge in the Sheraton Hotel and Towers , Tsim Sha Tsui ; and Cyrano in the Island Shangri-La in Pacific Place .	Many venues feature stunning views and live music , including the Sky Lounge , Tsim Sha Tsui , and the Cyrano .	entailment
If ancient writings give only a romanticized view , they do offer a more precise picture of Indo-Aryan society .	Ancient writings do n't show an accurate picture of Indo-Anryan society .	entailment
These gardens used to belong to the governor 's mountain lodge , but the building was demolished by the Japanese during the occupation of Hong Kong .	These gardens belong to the governor 's mountain lodge .	contradiction
His ruthless campaigns resulted in more than 600,000 Irish dead or deported .	500,000 Irish died and 100,000 were deported due to his ruthless campaigns .	neutral
Funchal 's central area boasts the best variety of shops and local products on the island .	Funchal heavily imports hand-crafted goods because of how many they manage to sell every week .	neutral
Unrest and some political extremism have surfaced from time to time , but since aid from France is so vital , and French customs so ingrained , it seems almost inconceivable that the FWI will seek total independence as other Caribbean islands have done .	There is some political extremism .	entailment
